City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
,,,,,,,,,,
Los Angeles,10/5/10,71,62,66.5,-3.8,0,2,T,0,0
,,,,,,,,,,
Los Angeles,10/6/10,70,62,66,-4.2,0,1,0.3,0,0
,,,,,,,,,,
Los Angeles,10/7/10,75,62,68.5,-1.5,0,4,0,0,0
,,,,,,,,,,
Los Angeles,10/8/10,81,59,70,0.1,0,5,0,0,0
,,,,,,,,,,
Los Angeles,10/9/10,88,62,75,5.3,0,10,0,0,0
,,,,,,,,,,
Los Angeles,10/10/10,93,63,78,8.4,0,13,0,0,0
,,,,,,,,,,
Los Angeles,10/11/10,88,67,77.5,8.1,0,13,0,0,0
,,,,,,,,,,
Los Angeles,10/12/10,82,66,74,4.7,0,9,0,0,0
,,,,,,,,,,
Los Angeles,10/13/10,80,65,72.5,3.4,0,8,0,0,0
,,,,,,,,,,
Los Angeles,10/14/10,77,66,71.5,2.5,0,7,0,0,0
,,,,,,,,,,
Los Angeles,10/15/10,74,67,70.5,1.7,0,6,0,0,M
,,,,,,,,,,
Los Angeles,10/16/10,71,67,69,0.4,0,4,0,0,0
,,,,,,,,,,
Los Angeles,10/17/10,69,65,67,-1.5,0,2,0.01,M,0
,,,,,,,,,,
Los Angeles,10/18/10,71,65,68,-0.3,0,3,0,0,0
,,,,,,,,,,
Los Angeles,10/19/10,74,64,69,0.8,0,4,0.04,0,0
,,,,,,,,,,
Los Angeles,10/20/10,69,65,67,-1,0,2,0.06,0,0
,,,,,,,,,,
Los Angeles,10/21/10,70,65,67.5,-0.4,0,3,T,0,0
,,,,,,,,,,
Los Angeles,10/22/10,69,60,64.5,-3.2,0,0,0.02,0,0
,,,,,,,,,,
Los Angeles,10/23/10,70,60,65,-2.5,0,0,T,0,0
,,,,,,,,,,
Los Angeles,10/24/10,71,57,64,-3.4,1,0,0.12,0,0
,,,,,,,,,,
Los Angeles,10/25/10,74,61,67.5,0.3,0,3,0.08,0,0
,,,,,,,,,,
Los Angeles,10/26/10,72,56,64,-3,1,0,0,0,0
,,,,,,,,,,
Los Angeles,10/27/10,82,55,68.5,1.7,0,4,0,0,0
,,,,,,,,,,
Los Angeles,10/28/10,84,58,71,4.4,0,6,0,0,0
,,,,,,,,,,
Los Angeles,10/29/10,79,55,67,0.6,0,2,0,0,0
,,,,,,,,,,
Los Angeles,10/30/10,68,56,62,-4.2,3,0,0.21,0,0
,,,,,,,,,,
Los Angeles,10/31/10,68,54,61,-5,4,0,0,0,0
,,,,,,,,,,
Los Angeles,11/1/10,84,54,69,3.2,0,4,0,0,0
,,,,,,,,,,
Los Angeles,11/2/10,90,58,74,8.4,0,9,0,0,0
,,,,,,,,,,
Los Angeles,11/3/10,97,63,80,14.6,0,15,0,0,0
,,,,,,,,,,
Los Angeles,11/4/10,96,65,80.5,15.3,0,16,0,0,0
,,,,,,,,,,
Los Angeles,11/5/10,88,65,76.5,11.5,0,12,0,0,0
,,,,,,,,,,
Los Angeles,11/6/10,74,59,66.5,1.8,0,2,0,0,0
,,,,,,,,,,
Los Angeles,11/7/10,69,57,63,-1.5,2,0,T,0,0
,,,,,,,,,,
Los Angeles,11/8/10,68,55,61.5,-2.8,3,0,0.16,0,0
,,,,,,,,,,
Los Angeles,11/9/10,68,49,58.5,-5.5,6,0,0,0,0
,,,,,,,,,,
Los Angeles,11/10/10,66,48,57,-6.8,8,0,0,0,0
,,,,,,,,,,
Los Angeles,11/11/10,74,50,62,-1.5,3,0,0,0,0
,,,,,,,,,,
Los Angeles,11/12/10,76,47,61.5,-1.8,3,0,0,0,0
,,,,,,,,,,
Los Angeles,11/13/10,81,51,66,3,0,1,0,0,0
,,,,,,,,,,
Los Angeles,11/14/10,78,52,65,2.2,0,0,0,0,0
,,,,,,,,,,
Los Angeles,11/15/10,76,53,64.5,2,0,0,0,0,0
,,,,,,,,,,
Los Angeles,11/16/10,70,51,60.5,-1.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,11/17/10,71,54,62.5,0.5,2,0,0,0,0
,,,,,,,,,,
Los Angeles,11/18/10,69,50,59.5,-2.3,5,0,0,0,M
,,,,,,,,,,
Los Angeles,11/19/10,62,57,59.5,-2,5,0,0.01,0,0
,,,,,,,,,,
Los Angeles,11/20/10,64,50,57,-4.3,8,0,0.03,0,0
,,,,,,,,,,
Los Angeles,11/21/10,61,49,55,-6,10,0,0.21,M,0
,,,,,,,,,,
Los Angeles,11/22/10,61,45,53,-7.8,12,0,0,0,0
,,,,,,,,,,
Los Angeles,11/23/10,61,48,54.5,-6,10,0,0,0,0
,,,,,,,,,,
Los Angeles,11/24/10,60,47,53.5,-6.8,11,0,0,0,0
,,,,,,,,,,
Los Angeles,11/25/10,63,42,52.5,-7.6,12,0,0,0,0
,,,,,,,,,,
Los Angeles,11/26/10,68,44,56,-3.8,9,0,0,0,0
,,,,,,,,,,
Los Angeles,11/27/10,62,41,51.5,-8.1,13,0,0.12,M,0
,,,,,,,,,,
Los Angeles,11/28/10,58,44,51,-8.4,14,0,0,0,0
,,,,,,,,,,
Los Angeles,11/29/10,63,43,53,-6.2,12,0,0,0,0
,,,,,,,,,,
Los Angeles,11/30/10,67,39,53,-6,12,0,0,0,0
,,,,,,,,,,
Los Angeles,12/1/10,73,48,60.5,1.7,4,0,0,0,0
,,,,,,,,,,
Los Angeles,12/2/10,74,47,60.5,1.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,12/3/10,71,48,59.5,1,5,0,0,0,0
,,,,,,,,,,
Los Angeles,12/4/10,64,50,57,-1.3,8,0,0,0,0
,,,,,,,,,,
Los Angeles,12/5/10,68,50,59,0.8,6,0,0.29,0,0
,,,,,,,,,,
Los Angeles,12/6/10,68,51,59.5,1.4,5,0,0.03,0,0
,,,,,,,,,,
Los Angeles,12/7/10,77,48,62.5,4.6,2,0,0,0,0
,,,,,,,,,,
Los Angeles,12/8/10,73,49,61,3.2,4,0,0,0,0
,,,,,,,,,,
Los Angeles,12/9/10,69,49,59,1.3,6,0,0,0,0
,,,,,,,,,,
Los Angeles,12/10/10,73,51,62,4.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,12/11/10,78,51,64.5,7,0,0,0,0,0
,,,,,,,,,,
Los Angeles,12/12/10,85,58,71.5,14,0,7,0,0,0
,,,,,,,,,,
Los Angeles,12/13/10,80,52,66,8.6,0,1,0,0,0
,,,,,,,,,,
Los Angeles,12/14/10,60,51,55.5,-1.8,9,0,0,0,0
,,,,,,,,,,
Los Angeles,12/15/10,61,54,57.5,0.2,7,0,T,0,0
,,,,,,,,,,
Los Angeles,12/16/10,63,53,58,0.7,7,0,0.03,0,0
,,,,,,,,,,
Los Angeles,12/17/10,57,53,55,-2.2,10,0,0.27,0,0
,,,,,,,,,,
Los Angeles,12/18/10,61,57,59,1.8,6,0,1.19,0,M
,,,,,,,,,,
Los Angeles,12/19/10,63,57,60,2.8,5,0,2.8,0,0
,,,,,,,,,,
Los Angeles,12/20/10,61,54,57.5,0.3,7,0,1.32,0,0
,,,,,,,,,,
Los Angeles,12/21/10,58,53,55.5,-1.7,9,0,0.89,0,0
,,,,,,,,,,
Los Angeles,12/22/10,61,52,56.5,-0.7,8,0,1.7,0,0
,,,,,,,,,,
Los Angeles,12/23/10,62,50,56,-1.2,9,0,0,0,0
,,,,,,,,,,
Los Angeles,12/24/10,68,47,57.5,0.2,7,0,0,0,0
,,,,,,,,,,
Los Angeles,12/25/10,62,47,54.5,-2.8,10,0,0.63,M,0
,,,,,,,,,,
Los Angeles,12/26/10,63,48,55.5,-1.8,9,0,0.27,M,0
,,,,,,,,,,
Los Angeles,12/27/10,67,43,55,-2.4,10,0,0,0,0
,,,,,,,,,,
Los Angeles,12/28/10,66,45,55.5,-1.9,9,0,0,0,0
,,,,,,,,,,
Los Angeles,12/29/10,57,49,53,-4.4,12,0,0.81,M,0
,,,,,,,,,,
Los Angeles,12/30/10,55,45,50,-7.5,15,0,0,0,0
,,,,,,,,,,
Los Angeles,12/31/10,57,37,47,-10.5,18,0,0,0,0
,,,,,,,,,,
Los Angeles,1/1/11,59,45,52,-5.6,13,0,0,0,0
,,,,,,,,,,
Los Angeles,1/2/11,52,45,48.5,-9.1,16,0,0.47,M,0
,,,,,,,,,,
Los Angeles,1/3/11,57,44,50.5,-7.1,14,0,0.11,M,0
,,,,,,,,,,
Los Angeles,1/4/11,64,43,53.5,-4.2,11,0,0,0,0
,,,,,,,,,,
Los Angeles,1/5/11,67,46,56.5,-1.2,8,0,0,0,0
,,,,,,,,,,
Los Angeles,1/6/11,70,51,60.5,2.7,4,0,T,0,0
,,,,,,,,,,
Los Angeles,1/7/11,63,49,56,-1.8,9,0,0,0,0
,,,,,,,,,,
Los Angeles,1/8/11,60,51,55.5,-2.3,9,0,0,0,0
,,,,,,,,,,
Los Angeles,1/9/11,60,48,54,-3.9,11,0,0,0,M
,,,,,,,,,,
Los Angeles,1/10/11,63,45,54,-3.9,11,0,0,0,0
,,,,,,,,,,
Los Angeles,1/11/11,64,50,57,-0.9,8,0,T,0,0
,,,,,,,,,,
Los Angeles,1/12/11,72,48,60,2,5,0,0,0,0
,,,,,,,,,,
Los Angeles,1/13/11,75,52,63.5,5.5,1,0,0,0,0
,,,,,,,,,,
Los Angeles,1/14/11,80,51,65.5,7.5,0,1,0,0,0
,,,,,,,,,,
Los Angeles,1/15/11,82,51,66.5,8.5,0,2,0,0,0
,,,,,,,,,,
Los Angeles,1/16/11,81,52,66.5,8.4,0,2,0,0,0
,,,,,,,,,,
Los Angeles,1/17/11,84,55,69.5,11.4,0,5,0,0,0
,,,,,,,,,,
Los Angeles,1/18/11,82,60,71,12.9,0,6,0,0,0
,,,,,,,,,,
Los Angeles,1/19/11,70,53,61.5,3.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,1/20/11,77,50,63.5,5.4,1,0,0,0,0
,,,,,,,,,,
Los Angeles,1/21/11,75,49,62,3.9,3,0,0,0,0
,,,,,,,,,,
Los Angeles,1/22/11,71,48,59.5,1.3,5,0,0,0,0
,,,,,,,,,,
Los Angeles,1/23/11,77,48,62.5,4.3,2,0,0,0,0
,,,,,,,,,,
Los Angeles,1/24/11,75,47,61,2.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,1/25/11,76,49,62.5,4.3,2,0,0,0,0
,,,,,,,,,,
Los Angeles,1/26/11,77,48,62.5,4.3,2,0,0,0,0
,,,,,,,,,,
Los Angeles,1/27/11,75,47,61,2.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,1/28/11,74,49,61.5,3.3,3,0,0,0,0
,,,,,,,,,,
Los Angeles,1/29/11,67,45,56,-2.3,9,0,0,0,0
,,,,,,,,,,
Los Angeles,1/30/11,58,49,53.5,-4.8,11,0,0.21,M,0
,,,,,,,,,,
Los Angeles,1/31/11,65,45,55,-3.3,10,0,0,0,0
,,,,,,,,,,
Los Angeles,2/1/11,63,49,56,-2.3,9,0,0,0,0
,,,,,,,,,,
Los Angeles,2/2/11,64,41,52.5,-5.9,12,0,0,0,0
,,,,,,,,,,
Los Angeles,2/3/11,62,39,50.5,-7.9,14,0,0,0,0
,,,,,,,,,,
Los Angeles,2/4/11,66,43,54.5,-3.9,10,0,0,0,0
,,,,,,,,,,
Los Angeles,2/5/11,67,45,56,-2.4,9,0,0,0,0
,,,,,,,,,,
Los Angeles,2/6/11,76,49,62.5,4,2,0,0,0,0
,,,,,,,,,,
Los Angeles,2/7/11,79,51,65,6.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,2/8/11,67,53,60,1.4,5,0,0,0,0
,,,,,,,,,,
Los Angeles,2/9/11,70,48,59,0.4,6,0,0,0,0
,,,,,,,,,,
Los Angeles,2/10/11,69,44,56.5,-2.2,8,0,0,0,0
,,,,,,,,,,
Los Angeles,2/11/11,75,47,61,2.3,4,0,0,0,0
,,,,,,,,,,
Los Angeles,2/12/11,80,52,66,7.2,0,1,0,0,0
,,,,,,,,,,
Los Angeles,2/13/11,71,50,60.5,1.7,4,0,0,0,0
,,,,,,,,,,
Los Angeles,2/14/11,65,49,57,-1.9,8,0,0,0,0
,,,,,,,,,,
Los Angeles,2/15/11,64,54,59,0.1,6,0,T,0,0
,,,,,,,,,,
Los Angeles,2/16/11,62,48,55,-4,10,0,0.65,M,0
,,,,,,,,,,
Los Angeles,2/17/11,60,43,51.5,-7.5,13,0,0,M,0
,,,,,,,,,,
Los Angeles,2/18/11,62,50,56,-3.1,9,0,0.53,0,0
,,,,,,,,,,
Los Angeles,2/19/11,58,45,51.5,-7.7,13,0,0.91,M,0
,,,,,,,,,,
Los Angeles,2/20/11,59,41,50,-9.2,15,0,T,M,0
,,,,,,,,,,
Los Angeles,2/21/11,60,44,52,-7.3,13,0,0,0,0
,,,,,,,,,,
Los Angeles,2/22/11,62,43,52.5,-6.9,12,0,0,0,0
,,,,,,,,,,
Los Angeles,2/23/11,61,45,53,-6.4,12,0,0,0,0
,,,,,,,,,,
Los Angeles,2/24/11,60,44,52,-7.5,13,0,0,0,0
,,,,,,,,,,
Los Angeles,2/25/11,57,50,53.5,-6.1,11,0,0.97,0,0
,,,,,,,,,,
Los Angeles,2/26/11,56,43,49.5,-10.1,15,0,0.23,M,0
,,,,,,,,,,
Los Angeles,2/27/11,58,42,50,-9.7,15,0,0,0,0
,,,,,,,,,,
Los Angeles,2/28/11,66,41,53.5,-6.3,11,0,0,0,0
,,,,,,,,,,
Los Angeles,3/1/11,63,43,53,-6.8,12,0,0,0,0
,,,,,,,,,,
Los Angeles,3/2/11,65,47,56,-3.9,9,0,0.15,M,0
,,,,,,,,,,
Los Angeles,3/3/11,67,52,59.5,-0.4,5,0,0.01,0,0
,,,,,,,,,,
Los Angeles,3/4/11,75,52,63.5,3.5,1,0,0,0,0
,,,,,,,,,,
Los Angeles,3/5/11,79,53,66,6,0,1,0,0,0
,,,,,,,,,,
Los Angeles,3/6/11,63,51,57,-3.1,8,0,0,0,0
,,,,,,,,,,
Los Angeles,3/7/11,67,54,60.5,0.3,4,0,0,0,0
,,,,,,,,,,
Los Angeles,3/8/11,70,52,61,0.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,3/9/11,85,53,69,8.7,0,4,0,0,0
,,,,,,,,,,
Los Angeles,3/10/11,80,53,66.5,6.2,0,2,0,0,0
,,,,,,,,,,
Los Angeles,3/11/11,71,52,61.5,1.1,3,0,0,0,0
,,,,,,,,,,
Los Angeles,3/12/11,66,51,58.5,-1.9,6,0,0,0,0
,,,,,,,,,,
Los Angeles,3/13/11,68,50,59,-1.4,6,0,0,0,0
,,,,,,,,,,
Los Angeles,3/14/11,72,51,61.5,1,3,0,0,0,0
,,,,,,,,,,
Los Angeles,3/15/11,76,56,66,5.5,0,1,0,0,0
,,,,,,,,,,
Los Angeles,3/16/11,70,54,62,1.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,3/17/11,71,54,62.5,1.9,2,0,0,0,0
,,,,,,,,,,
Los Angeles,3/18/11,68,51,59.5,-1.2,5,0,0,0,0
,,,,,,,,,,
Los Angeles,3/19/11,60,52,56,-4.7,9,0,0.03,0,0
,,,,,,,,,,
Los Angeles,3/20/11,56,50,53,-7.8,12,0,2.42,0,0
,,,,,,,,,,
Los Angeles,3/21/11,58,48,53,-7.8,12,0,0.16,M,0
,,,,,,,,,,
Los Angeles,3/22/11,61,47,54,-6.9,11,0,0,0,0
,,,,,,,,,,
Los Angeles,3/23/11,62,46,54,-6.9,11,0,0.39,M,0
,,,,,,,,,,
Los Angeles,3/24/11,62,44,53,-8,12,0,0.15,M,M
,,,,,,,,,,
Los Angeles,3/25/11,62,50,56,-5,9,0,0.46,0,0
,,,,,,,,,,
Los Angeles,3/26/11,59,49,54,-7.1,11,0,T,M,0
,,,,,,,,,,
Los Angeles,3/27/11,64,53,58.5,-2.7,6,0,0.19,0,0
,,,,,,,,,,
Los Angeles,3/28/11,67,50,58.5,-2.7,6,0,0,0,0
,,,,,,,,,,
Los Angeles,3/29/11,71,50,60.5,-0.8,4,0,0,0,0
,,,,,,,,,,
Los Angeles,3/30/11,81,53,67,5.6,0,2,0,0,0
,,,,,,,,,,
Los Angeles,3/31/11,92,58,75,13.5,0,10,0,0,0
,,,,,,,,,,
Los Angeles,4/1/11,89,61,75,13.5,0,10,0,0,0
,,,,,,,,,,
Los Angeles,4/2/11,69,59,64,2.4,1,0,T,0,0
,,,,,,,,,,
Los Angeles,4/3/11,67,57,62,0.3,3,0,0,0,0
,,,,,,,,,,
Los Angeles,4/4/11,79,54,66.5,4.7,0,2,0,0,0
,,,,,,,,,,
Los Angeles,4/5/11,72,55,63.5,1.6,1,0,0,0,0
,,,,,,,,,,
Los Angeles,4/6/11,71,57,64,2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,4/7/11,64,50,57,-5.1,8,0,T,0,0
,,,,,,,,,,
Los Angeles,4/8/11,58,45,51.5,-10.7,13,0,0,0,0
,,,,,,,,,,
Los Angeles,4/9/11,61,45,53,-9.3,12,0,0,0,0
,,,,,,,,,,
Los Angeles,4/10/11,68,51,59.5,-2.9,5,0,0,0,0
,,,,,,,,,,
Los Angeles,4/11/11,71,51,61,-1.5,4,0,0,0,0
,,,,,,,,,,
Los Angeles,4/12/11,71,54,62.5,-0.2,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/13/11,64,54,59,-3.8,6,0,0,0,0
,,,,,,,,,,
Los Angeles,4/14/11,76,52,64,1.1,1,0,0,0,0
,,,,,,,,,,
Los Angeles,4/15/11,85,57,71,8,0,6,0,0,0
,,,,,,,,,,
Los Angeles,4/16/11,91,63,77,13.9,0,12,0,0,0
,,,,,,,,,,
Los Angeles,4/17/11,77,61,69,5.7,0,4,0,0,0
,,,,,,,,,,
Los Angeles,4/18/11,67,57,62,-1.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,4/19/11,70,56,63,-0.5,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/20/11,69,56,62.5,-1.1,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/21/11,68,56,62,-1.8,3,0,0,0,0
,,,,,,,,,,
Los Angeles,4/22/11,69,57,63,-0.9,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/23/11,69,57,63,-1,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/24/11,67,58,62.5,-1.6,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/25/11,70,55,62.5,-1.7,2,0,0,0,0
,,,,,,,,,,
Los Angeles,4/26/11,77,57,67,2.7,0,2,0,0,0
,,,,,,,,,,
Los Angeles,4/27/11,85,58,71.5,7.1,0,7,0,0,0
,,,,,,,,,,
Los Angeles,4/28/11,79,58,68.5,4,0,4,0,0,0
,,,,,,,,,,
Los Angeles,4/29/11,74,57,65.5,0.9,0,1,0,0,0
,,,,,,,,,,
Los Angeles,4/30/11,80,55,67.5,2.8,0,3,0,0,0
,,,,,,,,,,
Los Angeles,5/1/11,83,58,70.5,5.7,0,6,0,0,0
,,,,,,,,,,
Los Angeles,5/2/11,87,59,73,8.1,0,8,0,0,0
,,,,,,,,,,
Los Angeles,5/3/11,93,62,77.5,12.5,0,13,0,0,0
,,,,,,,,,,
Los Angeles,5/4/11,91,62,76.5,11.4,0,12,0,0,0
,,,,,,,,,,
Los Angeles,5/5/11,84,57,70.5,5.3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,5/6/11,75,57,66,0.8,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/7/11,70,58,64,-1.3,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/8/11,67,55,61,-4.4,4,0,0,0,0
,,,,,,,,,,
Los Angeles,5/9/11,69,55,62,-3.4,3,0,0.03,0,0
,,,,,,,,,,
Los Angeles,5/10/11,69,53,61,-4.5,4,0,0,0,0
,,,,,,,,,,
Los Angeles,5/11/11,73,56,64.5,-1,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/12/11,76,56,66,0.4,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/13/11,74,58,66,0.3,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/14/11,67,57,62,-3.7,3,0,0,0,0
,,,,,,,,,,
Los Angeles,5/15/11,66,53,59.5,-6.3,5,0,0.07,0,0
,,,,,,,,,,
Los Angeles,5/16/11,65,51,58,-7.8,7,0,T,0,0
,,,,,,,,,,
Los Angeles,5/17/11,66,51,58.5,-7.3,6,0,0.18,0,0
,,,,,,,,,,
Los Angeles,5/18/11,67,53,60,-5.9,5,0,0.17,0,0
,,,,,,,,,,
Los Angeles,5/19/11,70,56,63,-2.9,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/20/11,72,54,63,-3,2,0,0,0,0
,,,,,,,,,,
Los Angeles,5/21/11,73,55,64,-2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/22/11,70,58,64,-2.1,1,0,0,0,0
,,,,,,,,,,
Los Angeles,5/23/11,68,56,62,-4.2,3,0,0,0,0
,,,,,,,,,,
Los Angeles,5/24/11,71,53,62,-4.2,3,0,0,0,0
,,,,,,,,,,
Los Angeles,5/25/11,75,56,65.5,-0.8,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/26/11,73,57,65,-1.4,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/27/11,75,57,66,-0.4,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/28/11,73,57,65,-1.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/29/11,73,56,64.5,-2.1,0,0,0,0,0
,,,,,,,,,,
Los Angeles,5/30/11,76,56,66,-0.7,0,1,0,0,0
,,,,,,,,,,
Los Angeles,5/31/11,72,54,63,-3.8,2,0,0,0,0
,,,,,,,,,,
Los Angeles,6/1/11,69,54,61.5,-5.4,3,0,0,0,0
,,,,,,,,,,
Los Angeles,6/2/11,74,55,64.5,-2.5,0,0,0,0,0
,,,,,,,,,,
Los Angeles,6/3/11,77,56,66.5,-0.6,0,2,0,0,0
,,,,,,,,,,
Los Angeles,6/4/11,71,57,64,-3.2,1,0,0,0,0
,,,,,,,,,,
Los Angeles,6/5/11,74,56,65,-2.4,0,0,T,0,0
,,,,,,,,,,
Los Angeles,6/6/11,71,57,64,-3.5,1,0,0,0,0
,,,,,,,,,,
Los Angeles,6/7/11,74,57,65.5,-2.2,0,1,0,0,0
,,,,,,,,,,
Los Angeles,6/8/11,70,59,64.5,-3.3,0,0,0,0,0
,,,,,,,,,,
Los Angeles,6/9/11,69,58,63.5,-4.5,1,0,0,0,0
,,,,,,,,,,
Los Angeles,6/10/11,69,59,64,-4.1,1,0,0,0,0
,,,,,,,,,,
Los Angeles,6/11/11,69,59,64,-4.3,1,0,0,0,0
,,,,,,,,,,
Los Angeles,6/12/11,71,59,65,-3.5,0,0,T,0,0
,,,,,,,,,,
Los Angeles,6/13/11,73,59,66,-2.6,0,1,0,0,0
,,,,,,,,,,
Los Angeles,6/14/11,76,58,67,-1.8,0,2,0,0,0
,,,,,,,,,,
Los Angeles,6/15/11,78,58,68,-1,0,3,0,0,0
,,,,,,,,,,
Los Angeles,6/16/11,71,61,66,-3.2,0,1,0,0,0
,,,,,,,,,,
Los Angeles,6/17/11,72,60,66,-3.4,0,1,0.01,0,0
,,,,,,,,,,
Los Angeles,6/18/11,74,60,67,-2.6,0,2,0,0,0
,,,,,,,,,,
Los Angeles,6/19/11,69,60,64.5,-5.3,0,0,0,0,0
,,,,,,,,,,
Los Angeles,6/20/11,77,60,68.5,-1.5,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/21/11,80,60,70,-0.2,0,5,0,0,M
,,,,,,,,,,
Los Angeles,6/22/11,77,61,69,-1.4,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/23/11,79,61,70,-0.6,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/24/11,77,62,69.5,-1.2,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/25/11,77,61,69,-1.9,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/26/11,80,59,69.5,-1.6,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/27/11,82,60,71,-0.3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,6/28/11,78,62,70,-1.5,0,5,0,0,0
,,,,,,,,,,
Los Angeles,6/29/11,75,62,68.5,-3.2,0,4,0,0,0
,,,,,,,,,,
Los Angeles,6/30/11,81,60,70.5,-1.3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/1/11,85,63,74,2,0,9,0,0,0
,,,,,,,,,,
Los Angeles,7/2/11,84,65,74.5,2.4,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/3/11,81,63,72,-0.3,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/4/11,88,63,75.5,3.1,0,11,0,0,0
,,,,,,,,,,
Los Angeles,7/5/11,89,68,78.5,5.9,0,14,0,0,0
,,,,,,,,,,
Los Angeles,7/6/11,85,68,76.5,3.8,0,12,0,0,0
,,,,,,,,,,
Los Angeles,7/7/11,88,68,78,5.2,0,13,0,0,0
,,,,,,,,,,
Los Angeles,7/8/11,84,66,75,2.1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/9/11,81,65,73,0,0,8,0,0,0
,,,,,,,,,,
Los Angeles,7/10/11,79,64,71.5,-1.6,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/11/11,79,63,71,-2.2,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/12/11,76,64,70,-3.3,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/13/11,76,63,69.5,-3.9,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/14/11,74,62,68,-5.5,0,3,0,0,0
,,,,,,,,,,
Los Angeles,7/15/11,78,62,70,-3.5,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/16/11,77,60,68.5,-5.1,0,4,0,0,0
,,,,,,,,,,
Los Angeles,7/17/11,78,60,69,-4.6,0,4,0,0,0
,,,,,,,,,,
Los Angeles,7/18/11,82,62,72,-1.7,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/19/11,86,63,74.5,0.8,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/20/11,80,60,70,-3.7,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/21/11,78,61,69.5,-4.3,0,5,0,0,M
,,,,,,,,,,
Los Angeles,7/22/11,78,62,70,-3.8,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/23/11,79,62,70.5,-3.3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,7/24/11,77,60,68.5,-5.3,0,4,0,0,0
,,,,,,,,,,
Los Angeles,7/25/11,84,65,74.5,0.6,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/26/11,84,65,74.5,0.6,0,10,0,0,0
,,,,,,,,,,
Los Angeles,7/27/11,78,66,72,-1.9,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/28/11,79,65,72,-1.9,0,7,0,0,0
,,,,,,,,,,
Los Angeles,7/29/11,76,64,70,-3.9,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/30/11,76,63,69.5,-4.4,0,5,0,0,0
,,,,,,,,,,
Los Angeles,7/31/11,82,64,73,-0.9,0,8,0,0,0
,,,,,,,,,,
Los Angeles,8/1/11,86,64,75,1.1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/2/11,85,65,75,1,0,10,0,0,0
,,,,,,,,,,
Los Angeles,8/3/11,85,61,73,-1,0,8,0,0,0
,,,,,,,,,,
Los Angeles,8/4/11,83,59,71,-3,0,6,0,0,0
,,,,,,,,,,
Los Angeles,8/5/11,79,60,69.5,-4.5,0,5,0,0,0
,,,,,,,,,,
Los Angeles,8/6/11,80,59,69.5,-4.5,0,5,0,0,0
