City,Date,High,Low,0
New York,1/9/14,32,22,0
,,,,0
New York,1/10/14,37,30,0.11
,,,,0
New York,1/11/14,58,37,0.5
,,,,0
New York,1/12/14,54,38,0.05
,,,,0
New York,1/13/14,51,37,0
,,,,0
New York,1/14/14,52,44,0.38
,,,,0
New York,1/15/14,47,39,0
,,,,0
New York,1/16/14,42,36,0
,,,,0
New York,1/17/14,44,33,0
,,,,0
New York,1/18/14,41,29,0.07
,,,,0
New York,1/19/14,38,24,0
,,,,0
New York,1/20/14,46,31,0
,,,,0
New York,1/21/14,31,11,0.46
,,,,0
New York,1/22/14,17,5,0.02
,,,,0
New York,1/23/14,20,7,0
,,,,0
New York,1/24/14,20,10,0
,,,,0
New York,1/25/14,28,19,0.04
,,,,0
New York,1/26/14,34,17,0
,,,,0
New York,1/27/14,44,21,0
,,,,0
New York,1/28/14,21,12,0
,,,,0
New York,1/29/14,23,14,0.04
,,,,0
New York,1/30/14,30,16,0
,,,,0
New York,1/31/14,39,25,0
,,,,0
New York,2/1/14,45,36,0
,,,,0
New York,2/2/14,56,39,0
,,,,0
New York,2/3/14,43,27,1.17
,,,,0
New York,2/4/14,35,22,0
,,,,0
New York,2/5/14,34,29,1.43
,,,,0
New York,2/6/14,32,21,0
,,,,0
New York,2/7/14,32,24,0
,,,,0
New York,2/8/14,29,21,0
,,,,0
New York,2/9/14,31,21,0.1
,,,,0
New York,2/10/14,29,21,0
,,,,0
New York,2/11/14,26,16,0
,,,,0
New York,2/12/14,25,13,0
,,,,0
New York,2/13/14,36,24,1.78
,,,,0
New York,2/14/14,40,31,0.3
,,,,0
New York,2/15/14,37,27,0.13
,,,,0
New York,2/16/14,30,21,0
,,,,0
New York,2/17/14,32,18,0
,,,,0
New York,2/18/14,39,26,0.16
,,,,0
New York,2/19/14,45,34,0.26
,,,,0
New York,2/20/14,51,37,0.03
,,,,0
New York,2/21/14,49,36,0.09
,,,,0
New York,2/22/14,54,40,0
,,,,0
New York,2/23/14,54,43,0
,,,,0
New York,2/24/14,44,27,0
,,,,0
New York,2/25/14,33,24,0
,,,,0
New York,2/26/14,31,20,0.03
,,,,0
New York,2/27/14,34,14,0
,,,,0
New York,2/28/14,24,9,0
,,,,0
New York,3/1/14,37,20,0
,,,,0
New York,3/2/14,40,32,0
,,,,0
New York,3/3/14,32,17,0.04
,,,,0
New York,3/4/14,29,13,0
,,,,0
New York,3/5/14,39,26,0
,,,,0
New York,3/6/14,31,16,0
,,,,0
New York,3/7/14,37,26,0
,,,,0
New York,3/8/14,57,35,0
,,,,0
New York,3/9/14,44,36,0
,,,,0
New York,3/10/14,51,36,0
,,,,0
New York,3/11/14,66,45,0
,,,,0
New York,3/12/14,56,32,0.35
,,,,0
New York,3/13/14,32,18,0
,,,,0
New York,3/14/14,46,22,0
,,,,0
New York,3/15/14,58,42,0
,,,,0
New York,3/16/14,42,30,0
,,,,0
New York,3/17/14,35,23,0
,,,,0
New York,3/18/14,43,28,0
,,,,0
New York,3/19/14,46,32,0.92
,,,,0
New York,3/20/14,54,40,0
,,,,0
New York,3/21/14,51,39,0
,,,,0
New York,3/22/14,63,41,0
,,,,0
New York,3/23/14,42,27,0
,,,,0
New York,3/24/14,35,21,0
,,,,0
New York,3/25/14,39,26,0
,,,,0
New York,3/26/14,36,24,0
,,,,0
New York,3/27/14,44,22,0
,,,,0
New York,3/28/14,62,37,0.04
,,,,0
New York,3/29/14,59,43,1.81
,,,,0
New York,3/30/14,49,39,0.35
,,,,0
New York,3/31/14,56,36,0.16
,,,,0
New York,4/1/14,60,39,0
,,,,0
New York,4/2/14,54,42,0
,,,,0
New York,4/3/14,67,46,0.07
,,,,0
New York,4/4/14,47,40,0.21
,,,,0
New York,4/5/14,54,40,0
,,,,0
New York,4/6/14,61,36,0
,,,,0
New York,4/7/14,53,43,0.52
,,,,0
New York,4/8/14,64,46,0.34
,,,,0
New York,4/9/14,61,45,0
,,,,0
New York,4/10/14,58,42,0
,,,,0
New York,4/11/14,75,56,0
,,,,0
New York,4/12/14,73,50,0
,,,,0
New York,4/13/14,77,54,0
,,,,0
New York,4/14/14,75,59,0
,,,,0
New York,4/15/14,63,33,0.71
,,,,0
New York,4/16/14,49,31,0.05
,,,,0
New York,4/17/14,48,36,0
,,,,0
New York,4/18/14,49,35,0
,,,,0
New York,4/19/14,68,41,0
,,,,0
New York,4/20/14,60,45,0
,,,,0
New York,4/21/14,67,41,0
,,,,0
New York,4/22/14,71,51,0.01
,,,,0
New York,4/23/14,61,44,0
,,,,0
New York,4/24/14,62,42,0
,,,,0
New York,4/25/14,63,44,0.02
,,,,0
New York,4/26/14,67,46,0.92
,,,,0
New York,4/27/14,59,47,0
,,,,0
New York,4/28/14,67,45,0
,,,,0
New York,4/29/14,52,43,0.03
,,,,0
New York,4/30/14,52,41,4.97
,,,,0
New York,5/1/14,78,51,0.12
,,,,0
New York,5/2/14,70,56,0
,,,,0
New York,5/3/14,71,54,0.08
,,,,0
New York,5/4/14,65,54,0.02
,,,,0
New York,5/5/14,70,50,0
,,,,0
New York,5/6/14,71,52,0
,,,,0
New York,5/7/14,69,50,0
,,,,0
New York,5/8/14,59,53,0.41
,,,,0
New York,5/9/14,63,55,0.04
,,,,0
New York,5/10/14,83,57,0.37
,,,,0
New York,5/11/14,82,60,0.03
,,,,0
New York,5/12/14,85,64,0
,,,,0
New York,5/13/14,73,53,0
,,,,0
New York,5/14/14,71,52,0.01
,,,,0
New York,5/15/14,71,58,0.15
,,,,0
New York,5/16/14,68,58,1.54
,,,,0
New York,5/17/14,70,53,0
,,,,0
New York,5/18/14,67,51,0
,,,,0
New York,5/19/14,72,49,0
,,,,0
New York,5/20/14,78,53,0
,,,,0
New York,5/21/14,74,63,0
,,,,0
New York,5/22/14,67,59,0.24
,,,,0
New York,5/23/14,71,56,0.91
,,,,0
New York,5/24/14,70,57,0.4
,,,,0
New York,5/25/14,80,55,0
,,,,0
New York,5/26/14,86,66,0
,,,,0
New York,5/27/14,86,64,0
,,,,0
New York,5/28/14,64,54,0
,,,,0
New York,5/29/14,66,51,0
,,,,0
New York,5/30/14,75,55,0
,,,,0
New York,5/31/14,73,57,0.05
,,,,0
New York,6/1/14,77,55,0
,,,,0
New York,6/2/14,80,59,0
,,,,0
New York,6/3/14,87,65,0.12
,,,,0
New York,6/4/14,82,63,0
,,,,0
New York,6/5/14,76,61,0.87
,,,,0
New York,6/6/14,76,61,0
,,,,0
New York,6/7/14,82,60,0
,,,,0
New York,6/8/14,86,66,0
,,,,0
New York,6/9/14,73,63,1.6
,,,,0
New York,6/10/14,77,65,0
,,,,0
New York,6/11/14,70,61,0.02
,,,,0
New York,6/12/14,73,60,0.07
,,,,0
New York,6/13/14,79,65,1.28
,,,,0
New York,6/14/14,74,60,0
,,,,0
New York,6/15/14,80,59,0
,,,,0
New York,6/16/14,81,63,0
,,,,0
New York,6/17/14,89,71,0
,,,,0
New York,6/18/14,89,76,0
,,,,0
New York,6/19/14,77,68,0.15
,,,,0
New York,6/20/14,79,64,0
,,,,0
New York,6/21/14,78,62,0
,,,,0
New York,6/22/14,79,64,0
,,,,0
New York,6/23/14,81,65,0
,,,,0
New York,6/24/14,81,68,0
,,,,0
New York,6/25/14,85,70,0.08
,,,,0
New York,6/26/14,85,70,0.07
,,,,0
New York,6/27/14,83,67,0
,,,,0
New York,6/28/14,87,66,0
,,,,0
New York,6/29/14,83,68,0
,,,,0
New York,6/30/14,84,69,0
,,,,0
New York,7/1/14,89,72,0
,,,,0
New York,7/2/14,91,72,0.96
,,,,0
New York,7/3/14,87,69,1.78
,,,,0
New York,7/4/14,74,65,0.14
,,,,0
New York,7/5/14,81,63,0
,,,,0
New York,7/6/14,84,66,0
,,,,0
New York,7/7/14,90,72,0.04
,,,,0
New York,7/8/14,91,71,0.39
,,,,0
New York,7/9/14,88,71,0.09
,,,,0
New York,7/10/14,83,72,0
,,,,0
New York,7/11/14,86,71,0
,,,,0
New York,7/12/14,85,71,0
,,,,0
New York,7/13/14,83,72,0.03
,,,,0
New York,7/14/14,84,72,0.46
,,,,0
New York,7/15/14,86,72,1.3
,,,,0
New York,7/16/14,81,68,0
,,,,0
New York,7/17/14,81,67,0
,,,,0
New York,7/18/14,81,64,0
,,,,0
New York,7/19/14,76,68,0
,,,,0
New York,7/20/14,80,66,0
,,,,0
New York,7/21/14,85,67,0
,,,,0
New York,7/22/14,86,71,0
,,,,0
New York,7/23/14,88,72,0.19
,,,,0
New York,7/24/14,80,70,0
,,,,0
New York,7/25/14,82,66,0
,,,,0
New York,7/26/14,81,69,0
,,,,0
New York,7/27/14,85,71,0.02
,,,,0
New York,7/28/14,82,68,0.19
,,,,0
New York,7/29/14,76,64,0
,,,,0
New York,7/30/14,80,63,0
,,,,0
New York,7/31/14,82,68,0
,,,,0
New York,8/1/14,84,71,0
,,,,0
New York,8/2/14,74,63,0.41
,,,,0
New York,8/3/14,76,66,0.07
,,,,0
New York,8/4/14,84,70,0
,,,,0
New York,8/5/14,90,71,0
,,,,0
New York,8/6/14,83,70,0
,,,,0
New York,8/7/14,83,66,0
,,,,0
New York,8/8/14,83,65,0
,,,,0
New York,8/9/14,87,66,0
,,,,0
New York,8/10/14,88,68,0
,,,,0
New York,8/11/14,87,71,0
,,,,0
New York,8/12/14,79,70,0.19
,,,,0
New York,8/13/14,82,68,0.53
,,,,0
New York,8/14/14,77,63,0
,,,,0
New York,8/15/14,73,61,0
,,,,0
New York,8/16/14,78,63,0
,,,,0
New York,8/17/14,82,66,0.01
,,,,0
New York,8/18/14,81,63,0
,,,,0
New York,8/19/14,83,63,0
,,,,0
New York,8/20/14,84,70,0
,,,,0
New York,8/21/14,83,65,0.35
,,,,0
New York,8/22/14,79,65,0.06
,,,,0
New York,8/23/14,77,67,0.01
,,,,0
New York,8/24/14,80,64,0
,,,,0
New York,8/25/14,88,64,0
,,,,0
New York,8/26/14,89,70,0
,,,,0
New York,8/27/14,90,70,0
,,,,0
New York,8/28/14,82,66,0
,,,,0
New York,8/29/14,80,61,0
,,,,0
New York,8/30/14,80,65,0
,,,,0
New York,8/31/14,90,73,0.62
,,,,0
New York,9/1/14,88,75,0
,,,,0
New York,9/2/14,92,77,0
,,,,0
New York,9/3/14,86,72,0
,,,,0
New York,9/4/14,87,69,0
,,,,0
New York,9/5/14,87,72,0
,,,,0
New York,9/6/14,91,67,0.11
,,,,0
New York,9/7/14,81,65,0
,,,,0
New York,9/8/14,75,65,0
,,,,0
New York,9/9/14,73,63,0
,,,,0
New York,9/10/14,80,63,0
,,,,0
New York,9/11/14,83,69,0
,,,,0
New York,9/12/14,78,62,0
,,,,0
New York,9/13/14,69,58,0.26
,,,,0
New York,9/14/14,71,53,0
,,,,0
New York,9/15/14,71,55,0
,,,,0
New York,9/16/14,70,58,0.37
,,,,0
New York,9/17/14,73,55,0
,,,,0
New York,9/18/14,76,57,0
,,,,0
New York,9/19/14,66,54,0
,,,,0
New York,9/20/14,75,57,0
,,,,0
New York,9/21/14,75,67,0.15
,,,,0
New York,9/22/14,71,55,0
,,,,0
New York,9/23/14,71,52,0
,,,,0
New York,9/24/14,71,58,0
,,,,0
New York,9/25/14,64,57,0.32
,,,,0
New York,9/26/14,77,58,0
,,,,0
New York,9/27/14,83,60,0
,,,,0
New York,9/28/14,84,64,0
,,,,0
New York,9/29/14,79,67,0
,,,,0
New York,9/30/14,71,62,0
,,,,0
New York,10/1/14,65,61,0.02
,,,,0
New York,10/2/14,70,61,0
,,,,0
New York,10/3/14,71,56,0
,,,,0
New York,10/4/14,69,52,1.18
,,,,0
New York,10/5/14,61,46,0
,,,,0
New York,10/6/14,69,50,0
,,,,0
New York,10/7/14,71,63,0.06
,,,,0
New York,10/8/14,73,62,0.04
,,,,0
New York,10/9/14,68,55,0
,,,,0
New York,10/10/14,64,52,0
,,,,0
New York,10/11/14,60,50,0.33
,,,,0
New York,10/12/14,63,48,0
,,,,0
New York,10/13/14,65,52,0.05
,,,,0
New York,10/14/14,76,63,0
,,,,0
New York,10/15/14,77,69,0.69
,,,,0
New York,10/16/14,71,61,1.11
,,,,0
New York,10/17/14,71,59,0
,,,,0
New York,10/18/14,70,56,0
,,,,0
New York,10/19/14,56,44,0
,,,,0
New York,10/20/14,60,42,0
,,,,0
New York,10/21/14,67,55,0.11
,,,,0
New York,10/22/14,58,50,1.51
,,,,0
New York,10/23/14,53,50,0.61
,,,,0
New York,10/24/14,63,51,0
,,,,0
New York,10/25/14,67,50,0.01
,,,,0
New York,10/26/14,63,53,0
,,,,0
New York,10/27/14,63,48,0
,,,,0
New York,10/28/14,72,53,0
,,,,0
New York,10/29/14,72,51,0
,,,,0
New York,10/30/14,59,47,0
,,,,0
New York,10/31/14,55,45,0.05
,,,,0
New York,11/1/14,47,42,0.35
,,,,0
New York,11/2/14,48,41,0
,,,,0
New York,11/3/14,61,39,0
,,,,0
New York,11/4/14,68,53,0
,,,,0
New York,11/5/14,64,56,0
,,,,0
New York,11/6/14,57,48,0.37
,,,,0
New York,11/7/14,53,40,0
,,,,0
New York,11/8/14,48,36,0
,,,,0
New York,11/9/14,57,46,0
,,,,0
New York,11/10/14,61,44,0
,,,,0
New York,11/11/14,64,49,0
,,,,0
New York,11/12/14,65,47,0
,,,,0
New York,11/13/14,48,36,0.2
,,,,0
New York,11/14/14,42,35,0.06
,,,,0
New York,11/15/14,42,33,0
,,,,0
New York,11/16/14,45,35,0.03
,,,,0
New York,11/17/14,52,40,1.54
,,,,0
New York,11/18/14,45,24,0
,,,,0
New York,11/19/14,36,22,0
,,,,0
New York,11/20/14,45,31,0
,,,,0
New York,11/21/14,37,28,0
,,,,0
New York,11/22/14,44,28,0
,,,,0
New York,11/23/14,57,43,0
,,,,0
New York,11/24/14,69,53,0.7
,,,,0
New York,11/25/14,68,51,0
,,,,0
New York,11/26/14,51,34,1.24
,,,,0
New York,11/27/14,38,34,0.02
,,,,0
New York,11/28/14,37,29,0
,,,,0
New York,11/29/14,45,27,0
,,,,0
New York,11/30/14,55,45,0
,,,,0
New York,12/1/14,65,42,0.09
,,,,0
New York,12/2/14,43,35,0.08
,,,,0
New York,12/3/14,46,41,0.06
,,,,0
New York,12/4/14,45,37,0
,,,,0
New York,12/5/14,44,34,0.51
,,,,0
New York,12/6/14,50,39,1.22
,,,,0
New York,12/7/14,42,30,0.04
,,,,0
New York,12/8/14,37,24,0
,,,,0
New York,12/9/14,42,36,2.54
,,,,0
New York,12/10/14,40,32,0.08
,,,,0
New York,12/11/14,38,31,0.01
,,,,0
New York,12/12/14,38,32,0
,,,,0
New York,12/13/14,44,34,0
,,,,0
New York,12/14/14,46,38,0
,,,,0
New York,12/15/14,48,37,0
,,,,0
New York,12/16/14,49,38,0.2
,,,,0
New York,12/17/14,54,42,0.02
,,,,0
New York,12/18/14,42,37,0
,,,,0
New York,12/19/14,38,31,0
,,,,0
New York,12/20/14,33,30,0
,,,,0
New York,12/21/14,36,31,0
,,,,0
New York,12/22/14,44,35,0.04
,,,,0
New York,12/23/14,46,43,0.16
,,,,0
New York,12/24/14,58,44,0.8
,,,,0
New York,12/25/14,62,44,0.09
,,,,0
New York,12/26/14,50,40,0
,,,,0
New York,12/27/14,55,44,0
,,,,0
New York,12/28/14,54,43,0.1
,,,,0
New York,12/29/14,44,34,0
,,,,0
New York,12/30/14,34,28,0
,,,,0
New York,12/31/14,32,27,0
,,,,0
New York,1/1/15,39,27,0
,,,,0
New York,1/2/15,42,35,0
,,,,0
New York,1/3/15,42,33,0.71
,,,,0
New York,1/4/15,56,41,0.3
,,,,0
New York,1/5/15,49,21,0
,,,,0
New York,1/6/15,22,19,0.05
,,,,0
New York,1/7/15,23,9,0
,,,,0
New York,1/8/15,21,8,0
,,,,0
New York,1/9/15,33,19,0.07
,,,,0
New York,1/10/15,23,16,0
,,,,0
New York,1/11/15,37,18,0
,,,,0
New York,1/12/15,39,35,0.36
,,,,0
New York,1/13/15,36,17,0
,,,,0
New York,1/14/15,32,16,0
,,,,0
New York,1/15/15,35,25,0
,,,,0
New York,1/16/15,43,20,0
,,,,0
New York,1/17/15,32,17,0
,,,,0
New York,1/18/15,42,31,2.1
,,,,0
New York,1/19/15,42,36,0
,,,,0
New York,1/20/15,40,32,0
,,,,0
New York,1/21/15,36,25,0
,,,,0
New York,1/22/15,40,31,0
,,,,0
New York,1/23/15,39,28,0
,,,,0
New York,1/24/15,39,33,0.72
,,,,0
New York,1/25/15,42,31,0
,,,,0
New York,1/26/15,31,22,0.48
,,,,0
New York,1/27/15,30,20,0.36
,,,,0
New York,1/28/15,34,16,0
,,,,0
New York,1/29/15,36,19,0.02
,,,,0
New York,1/30/15,38,19,0.06
,,,,0
New York,1/31/15,26,13,0
,,,,0
New York,2/1/15,36,20,0.03
,,,,0
New York,2/2/15,34,14,1.02
,,,,0
New York,2/3/15,26,13,0
,,,,0
New York,2/4/15,43,24,0
,,,,0
New York,2/5/15,42,14,0
,,,,0
New York,2/6/15,27,12,0
,,,,0
New York,2/7/15,40,25,0.02
,,,,0
New York,2/8/15,37,29,0
,,,,0
New York,2/9/15,29,25,0.09
,,,,0
New York,2/10/15,40,26,0.01
,,,,0
New York,2/11/15,34,22,0
,,,,0
New York,2/12/15,40,16,0
,,,,0
New York,2/13/15,21,8,0
,,,,0
New York,2/14/15,32,16,0.02
,,,,0
New York,2/15/15,25,4,0
,,,,0
New York,2/16/15,21,3,0
,,,,0
New York,2/17/15,27,14,0.14
,,,,0
New York,2/18/15,33,19,0
,,,,0
New York,2/19/15,27,8,0
,,,,0
New York,2/20/15,19,2,0
,,,,0
New York,2/21/15,32,13,0.61
,,,,0
New York,2/22/15,43,32,0.1
,,,,0
New York,2/23/15,38,8,0
,,,,0
New York,2/24/15,24,4,0
,,,,0
New York,2/25/15,37,20,0
,,,,0
New York,2/26/15,32,21,0
,,,,0
New York,2/27/15,30,18,0
,,,,0
New York,2/28/15,29,13,0
,,,,0
New York,3/1/15,31,24,0.52
,,,,0
New York,3/2/15,39,27,0
,,,,0
New York,3/3/15,37,22,0.67
,,,,0
New York,3/4/15,45,35,0.25
,,,,0
New York,3/5/15,40,19,0.76
,,,,0
New York,3/6/15,27,12,0
,,,,0
New York,3/7/15,38,18,0
,,,,0
New York,3/8/15,49,37,0
,,,,0
New York,3/9/15,54,40,0.01
,,,,0
New York,3/10/15,53,39,0.46
,,,,0
New York,3/11/15,59,44,0.01
,,,,0
New York,3/12/15,47,36,0
,,,,0
New York,3/13/15,43,31,0
,,,,0
New York,3/14/15,51,40,0.81
,,,,0
New York,3/15/15,44,36,0
,,,,0
New York,3/16/15,52,35,0
,,,,0
New York,3/17/15,57,34,0.02
,,,,0
New York,3/18/15,39,29,0
,,,,0
New York,3/19/15,43,29,0
,,,,0
New York,3/20/15,38,29,0.4
,,,,0
New York,3/21/15,47,29,0
,,,,0
New York,3/22/15,43,28,0
,,,,0
New York,3/23/15,38,23,0
,,,,0
New York,3/24/15,45,26,0
,,,,0
New York,3/25/15,49,34,0.05
,,,,0
New York,3/26/15,62,42,0.32
,,,,0
New York,3/27/15,46,39,0.27
,,,,0
New York,3/28/15,40,26,0
,,,,0
New York,3/29/15,46,25,0
,,,,0
New York,3/30/15,54,36,0
,,,,0
New York,3/31/15,47,35,0.17
,,,,0
New York,4/1/15,51,32,0
,,,,0
New York,4/2/15,67,41,0
,,,,0
New York,4/3/15,64,59,0.04
,,,,0
New York,4/4/15,60,42,0.01
,,,,0
New York,4/5/15,61,42,0
,,,,0
New York,4/6/15,63,42,0
,,,,0
New York,4/7/15,62,42,0.15
,,,,0
New York,4/8/15,45,37,0
,,,,0
New York,4/9/15,43,37,0
,,,,0
New York,4/10/15,56,39,0.17
,,,,0
New York,4/11/15,57,44,0
,,,,0
New York,4/12/15,66,43,0
,,,,0
New York,4/13/15,68,50,0
,,,,0
New York,4/14/15,65,55,0.01
,,,,0
New York,4/15/15,72,51,0
,,,,0
New York,4/16/15,64,52,0
,,,,0
New York,4/17/15,71,55,0.08
,,,,0
New York,4/18/15,80,59,0
,,,,0
New York,4/19/15,64,48,0
,,,,0
New York,4/20/15,57,46,1.37
,,,,0
New York,4/21/15,65,52,0.2
,,,,0
New York,4/22/15,69,48,0.05
,,,,0
New York,4/23/15,52,41,0
,,,,0
New York,4/24/15,52,39,0
,,,,0
New York,4/25/15,62,38,0
,,,,0
New York,4/26/15,64,46,0
,,,,0
New York,4/27/15,62,49,0
,,,,0
New York,4/28/15,71,50,0
,,,,0
New York,4/29/15,78,50,0
,,,,0
New York,4/30/15,67,48,0
,,,,0
New York,5/1/15,63,49,0
,,,,0
New York,5/2/15,74,48,0
,,,,0
New York,5/3/15,80,51,0
,,,,0
New York,5/4/15,85,57,0
,,,,0
New York,5/5/15,85,66,0
,,,,0
New York,5/6/15,73,59,0
,,,,0
New York,5/7/15,80,56,0
,,,,0
New York,5/8/15,82,56,0
,,,,0
New York,5/9/15,70,57,0
,,,,0
New York,5/10/15,83,61,0
,,,,0
New York,5/11/15,84,70,0
,,,,0
New York,5/12/15,86,64,0
,,,,0
New York,5/13/15,70,53,0
,,,,0
New York,5/14/15,73,50,0
,,,,0
New York,5/15/15,75,55,0
,,,,0
New York,5/16/15,75,57,0.3
,,,,0
New York,5/17/15,83,64,0.02
,,,,0
New York,5/18/15,75,60,0
,,,,0
New York,5/19/15,80,59,0
,,,,0
New York,5/20/15,67,54,0
,,,,0
New York,5/21/15,62,52,0
,,,,0
New York,5/22/15,74,55,0
,,,,0
New York,5/23/15,70,49,0
,,,,0
New York,5/24/15,81,56,0
,,,,0
New York,5/25/15,85,64,0
,,,,0
New York,5/26/15,88,67,0
,,,,0
New York,5/27/15,85,70,0.08
,,,,0
New York,5/28/15,85,70,0
,,,,0
New York,5/29/15,85,65,0
,,,,0
New York,5/30/15,85,67,0
,,,,0
New York,5/31/15,87,57,1.46
,,,,0
New York,6/1/15,58,51,0.72
,,,,0
New York,6/2/15,55,50,0.37
,,,,0
New York,6/3/15,70,52,0
,,,,0
New York,6/4/15,65,54,0
,,,,0
New York,6/5/15,70,55,0.13
,,,,0
New York,6/6/15,76,60,0.19
,,,,0
New York,6/7/15,74,55,0
,,,,0
New York,6/8/15,79,63,0.06
,,,,0
New York,6/9/15,83,68,0.01
,,,,0
New York,6/10/15,82,65,0
,,,,0
New York,6/11/15,89,72,0
,,,,0
New York,6/12/15,88,73,0
,,,,0
New York,6/13/15,86,72,0
,,,,0
New York,6/14/15,88,66,0.36
,,,,0
New York,6/15/15,83,64,0.57
,,,,0
New York,6/16/15,79,65,0.27
,,,,0
New York,6/17/15,82,66,0
,,,,0
New York,6/18/15,71,64,0
,,,,0
New York,6/19/15,87,68,0
,,,,0
New York,6/20/15,75,64,0
,,,,0
New York,6/21/15,88,71,0.64
,,,,0
New York,6/22/15,87,70,0
,,,,0
New York,6/23/15,90,75,0.02
,,,,0
New York,6/24/15,84,68,0
,,,,0
New York,6/25/15,83,65,0
,,,,0
New York,6/26/15,81,69,0
,,,,0
New York,6/27/15,71,58,1.12
,,,,0
New York,6/28/15,73,62,0.29
,,,,0
New York,6/29/15,76,63,0
,,,,0
New York,6/30/15,82,68,0.04
,,,,0
New York,7/1/15,82,69,0.39
,,,,0
New York,7/2/15,80,69,0
,,,,0
New York,7/3/15,82,66,0
,,,,0
New York,7/4/15,75,69,0
,,,,0
New York,7/5/15,83,68,0
,,,,0
New York,7/6/15,83,72,0
,,,,0
New York,7/7/15,88,75,0.12
,,,,0
New York,7/8/15,88,77,0
,,,,0
New York,7/9/15,79,68,0.3
,,,,0
New York,7/10/15,84,72,0
,,,,0
New York,7/11/15,88,69,0
,,,,0
New York,7/12/15,89,72,0
,,,,0
New York,7/13/15,88,73,0
,,,,0
New York,7/14/15,82,73,0.42
,,,,0
New York,7/15/15,81,72,0.12
,,,,0
New York,7/16/15,80,64,0
,,,,0
New York,7/17/15,81,67,0
,,,,0
New York,7/18/15,85,71,0.32
,,,,0
New York,7/19/15,93,78,0
,,,,0
New York,7/20/15,94,82,0
,,,,0
New York,7/21/15,89,74,0
,,,,0
New York,7/22/15,85,69,0
,,,,0
New York,7/23/15,86,68,0
,,,,0
New York,7/24/15,87,70,0
,,,,0
New York,7/25/15,88,69,0
,,,,0
New York,7/26/15,90,74,0
,,,,0
New York,7/27/15,86,71,0.36
,,,,0
New York,7/28/15,95,75,0
,,,,0
New York,7/29/15,96,78,0
,,,,0
New York,7/30/15,87,76,1.95
,,,,0
New York,7/31/15,89,72,0
,,,,0
New York,8/1/15,89,75,0
,,,,0
New York,8/2/15,89,71,0
,,,,0
New York,8/3/15,90,75,0
,,,,0
New York,8/4/15,89,69,0.43
,,,,0
New York,8/5/15,87,72,0
,,,,0
New York,8/6/15,83,67,0
,,,,0
New York,8/7/15,84,69,0
,,,,0
New York,8/8/15,82,68,0
,,,,0
New York,8/9/15,85,68,0
,,,,0
New York,8/10/15,84,70,0
,,,,0
New York,8/11/15,81,71,1.17
,,,,0
New York,8/12/15,85,71,0
,,,,0
New York,8/13/15,83,67,0
,,,,0
New York,8/14/15,88,67,0
,,,,0
New York,8/15/15,92,73,0
,,,,0
New York,8/16/15,93,76,0
,,,,0
New York,8/17/15,95,78,0
,,,,0
New York,8/18/15,90,73,0.29
,,,,0
New York,8/19/15,87,77,0
,,,,0
New York,8/20/15,86,77,0.01
,,,,0
New York,8/21/15,87,71,0.32
,,,,0
New York,8/22/15,86,69,0
,,,,0
New York,8/23/15,85,70,0
,,,,0
New York,8/24/15,87,73,0
,,,,0
New York,8/25/15,90,73,0
,,,,0
New York,8/26/15,85,67,0
,,,,0
New York,8/27/15,82,67,0
,,,,0
New York,8/28/15,82,63,0
,,,,0
New York,8/29/15,87,67,0
,,,,0
New York,8/30/15,90,72,0.13
,,,,0
New York,8/31/15,91,76,0
,,,,0
New York,9/1/15,90,76,0
,,,,0
New York,9/2/15,91,74,0
,,,,0
New York,9/3/15,93,74,0
,,,,0
New York,9/4/15,85,72,0
,,,,0
New York,9/5/15,83,67,0
,,,,0
New York,9/6/15,87,65,0
,,,,0
New York,9/7/15,92,70,0
,,,,0
New York,9/8/15,97,76,0
,,,,0
New York,9/9/15,90,76,0
,,,,0
New York,9/10/15,79,70,1.58
,,,,0
New York,9/11/15,81,66,0
,,,,0
New York,9/12/15,79,69,0.29
,,,,0
New York,9/13/15,80,62,0.04
,,,,0
New York,9/14/15,77,59,0
,,,,0
New York,9/15/15,84,62,0
,,,,0
New York,9/16/15,88,66,0
,,,,0
New York,9/17/15,89,68,0
,,,,0
New York,9/18/15,87,68,0
,,,,0
New York,9/19/15,83,68,0
,,,,0
New York,9/20/15,79,64,0
,,,,0
New York,9/21/15,73,59,0
,,,,0
New York,9/22/15,71,62,0
,,,,0
New York,9/23/15,80,59,0
,,,,0
New York,9/24/15,82,60,0
,,,,0
New York,9/25/15,76,63,0
,,,,0
New York,9/26/15,72,61,0
,,,,0
New York,9/27/15,71,56,0
,,,,0
New York,9/28/15,78,65,0
,,,,0
New York,9/29/15,83,72,0.11
,,,,0
New York,9/30/15,79,59,1.26
,,,,0
New York,10/1/15,64,56,0.09
,,,,0
New York,10/2/15,57,48,1.08
,,,,0
New York,10/3/15,55,49,0.35
,,,,0
New York,10/4/15,63,53,0
,,,,0
New York,10/5/15,67,52,0
,,,,0
New York,10/6/15,73,52,0
,,,,0
New York,10/7/15,73,58,0
,,,,0
New York,10/8/15,72,59,0
,,,,0
New York,10/9/15,78,61,0.89
,,,,0
New York,10/10/15,65,50,0
,,,,0
New York,10/11/15,69,53,0
,,,,0
New York,10/12/15,77,56,0
,,,,0
New York,10/13/15,72,61,0.01
,,,,0
New York,10/14/15,69,57,0
,,,,0
New York,10/15/15,64,51,0
,,,,0
New York,10/16/15,64,53,0
,,,,0
